GroupName,TagUID
Chuquiaguillo,345E2B26-3962-43E8-89A0-D7FD45282988
Chuquiaguillo,2B60F5E2-A636-4D64-B28D-E6AE4B86906F
Chuquiaguillo,32DE495D-CA87-4582-BF1E-ED16F9D7E5BE
LineaOeste,05F0EAE2-D498-49D8-9FD0-1BFC7CF2DED6
LineaOeste,8772ACB3-0955-497B-8351-34C051D76679
LineaOeste,1319488E-7B1B-4B6D-A6DD-35525EBFD32E
LineaOeste,BEBB7A16-396F-49AE-B24A-3604AF833044
LineaOeste,4816F22C-A4CB-4B31-974B-3BC16630F08D
LineaOeste,6A3218EC-E4F0-4A92-8E7B-3FF545DF0A80
LineaOeste,DFAB2DBF-62A1-4683-B2BC-529294A6E586
LineaOeste,96827B73-70F5-4B3C-BFA3-733545B89C6B
LineaOeste,80B77551-5A23-469E-9A7B-7C01A32183F6
LineaOeste,AD433165-C88F-4981-8C41-AF181986CBF5
LineaOeste,86A835D0-CEA5-434A-A3BA-B0D6B3DAE620
LineaOeste,FE5D18D0-5825-411C-90AE-BB46D1263B13
LineaOeste,614C29E0-31FF-4BF7-956A-D3A1AC4F4E6B
LineaOeste,750A0065-3218-4680-88E1-E563501E4ACB
SanFelipe,358461F6-282A-4367-B928-0E697C8E12F4
SanFelipe,4C3528BD-FD6D-4E53-816F-13FF1CED246A
SanFelipe,E52E45BD-5AF8-46A1-A749-1CD69645A6EA
SanFelipe,E52E45BD-5AF8-46A1-A749-1CD69645A6EA
SanFelipe,76783900-B2B5-4F30-A1DA-25E45959BF96
SanFelipe,76783900-B2B5-4F30-A1DA-25E45959BF96
SanFelipe,F1F056E1-3E81-4928-9327-33075737A987
SanFelipe,1ADC9C60-7A9F-4D1B-8C7B-40CCF3AB60BB
SanFelipe,A8DB22C0-723D-42F6-9A53-47D11B031638
SanFelipe,A8DB22C0-723D-42F6-9A53-47D11B031638
SanFelipe,A8DB22C0-723D-42F6-9A53-47D11B031638
SanFelipe,587293DB-CA57-4CEE-9BDC-530CD5323761
SanFelipe,587293DB-CA57-4CEE-9BDC-530CD5323761
SanFelipe,17B88CC8-E5B6-4C5C-A439-9C3377ED7129
SanFelipe,2DEC9217-8E01-4E9F-ABE8-ADC2AFD15058
SanFelipe,2DEC9217-8E01-4E9F-ABE8-ADC2AFD15058
SanFelipe,6102ECA8-0833-424D-B72C-B2D075523F92
SanFelipe,24D18CFD-FD3D-432D-974A-B51B1E8A0B8B
SanFelipe,24D18CFD-FD3D-432D-974A-B51B1E8A0B8B
SanFelipe,97B3CC2A-DADB-48A5-AD9E-B796087846C5
SanFelipe,1724BD72-BC86-4F9D-9B6C-BBFAF1ED8B84
SanFelipe,1724BD72-BC86-4F9D-9B6C-BBFAF1ED8B84
SanFelipe,B966DFE5-6846-4A78-8168-E845A7587EC7
SanFelipe,B966DFE5-6846-4A78-8168-E845A7587EC7
SanFelipe,2E82B294-CCEC-4B8A-996E-EF3AFAD8BBD4
SanFelipe,2E82B294-CCEC-4B8A-996E-EF3AFAD8BBD4
SanFelipe,2E82B294-CCEC-4B8A-996E-EF3AFAD8BBD4
SanFelipe,C846A9A2-A165-438B-A426-F1B6CD31534C
SanFelipe,C846A9A2-A165-438B-A426-F1B6CD31534C
SanFelipe,A1DCBC16-D3D0-4164-94F2-F4722D78BADC
SanFelipe,A1DCBC16-D3D0-4164-94F2-F4722D78BADC
SanFelipe,E02B4773-0263-4074-B1BA-F5F455500BC7
Hampaturi,798F705E-6988-4D11-A5CB-099023B3383E
Hampaturi,798F705E-6988-4D11-A5CB-099023B3383E
Hampaturi,432F4CDD-1537-4788-9181-14DE6B717B81
Hampaturi,432F4CDD-1537-4788-9181-14DE6B717B81
Hampaturi,7D326C4B-747F-4846-98AB-24D18B3F830A
Hampaturi,7D326C4B-747F-4846-98AB-24D18B3F830A
Hampaturi,20B4F061-626B-4E17-920E-25BA488D9FB4
Hampaturi,20B4F061-626B-4E17-920E-25BA488D9FB4
Hampaturi,99EF1489-7642-4D22-9DB0-411B672FFAF2
Hampaturi,99EF1489-7642-4D22-9DB0-411B672FFAF2
Hampaturi,2F32A552-9747-47B0-B46B-50F85D2589F0
Hampaturi,2F32A552-9747-47B0-B46B-50F85D2589F0
Hampaturi,A250CADE-6F4E-41A8-8668-5C7E53976FB3
Hampaturi,A250CADE-6F4E-41A8-8668-5C7E53976FB3
Hampaturi,2C26D19F-D7A2-4085-BB47-6465CB3D83BF
Hampaturi,2C26D19F-D7A2-4085-BB47-6465CB3D83BF
Hampaturi,5D6A497B-CE28-41F6-9A63-684A451170B3
Hampaturi,5D6A497B-CE28-41F6-9A63-684A451170B3
Hampaturi,B7797AD1-2A84-488D-AB1B-6A31B2EA84F3
Hampaturi,B7797AD1-2A84-488D-AB1B-6A31B2EA84F3
Hampaturi,3DFFEF69-FBEC-4016-B8CA-6BC79770FFAF
Hampaturi,3DFFEF69-FBEC-4016-B8CA-6BC79770FFAF
Hampaturi,3DFFEF69-FBEC-4016-B8CA-6BC79770FFAF
Hampaturi,3DFFEF69-FBEC-4016-B8CA-6BC79770FFAF
Hampaturi,00620D5E-95A1-426A-85CB-71A0233DC291
Hampaturi,00620D5E-95A1-426A-85CB-71A0233DC291
Hampaturi,8C8544A8-96FD-4628-9194-776D9008B9B5
Hampaturi,8C8544A8-96FD-4628-9194-776D9008B9B5
Hampaturi,BECC975E-B15F-468B-ABF4-7790C11BD034
Hampaturi,BECC975E-B15F-468B-ABF4-7790C11BD034
Hampaturi,BECC975E-B15F-468B-ABF4-7790C11BD034
Hampaturi,E64D0193-605D-4808-B36E-8472FA6EC9B5
Hampaturi,E64D0193-605D-4808-B36E-8472FA6EC9B5
Hampaturi,CA16D763-5343-4B9C-9C5A-8C78115B218C
Hampaturi,CA16D763-5343-4B9C-9C5A-8C78115B218C
Hampaturi,446F78D5-C17E-43D9-8D06-AAD9C8CA6673
Hampaturi,446F78D5-C17E-43D9-8D06-AAD9C8CA6673
Hampaturi,C6F4E2C1-34B7-48A8-BE6D-B45669DFB68E
Hampaturi,C6F4E2C1-34B7-48A8-BE6D-B45669DFB68E
Hampaturi,C6F4E2C1-34B7-48A8-BE6D-B45669DFB68E
Hampaturi,AB528C10-2C7E-4586-AA92-C28303E188CF
Hampaturi,AB528C10-2C7E-4586-AA92-C28303E188CF
Hampaturi,6AD741D0-33A9-4EB3-B679-D57036F9A7E5
Hampaturi,6AD741D0-33A9-4EB3-B679-D57036F9A7E5
Hampaturi,6FB80E12-164C-4699-B55B-D636082C34D1
Hampaturi,6FB80E12-164C-4699-B55B-D636082C34D1
Hampaturi,98EBCAC9-D3DF-4846-A260-E0B2A4A9548C
Hampaturi,98EBCAC9-D3DF-4846-A260-E0B2A4A9548C
Hampaturi,A5EB68DC-970B-4008-8173-E311B227F715
Hampaturi,A5EB68DC-970B-4008-8173-E311B227F715
Hampaturi,3E7BDB96-4F91-48D4-8154-E420221DA3DE
Hampaturi,3E7BDB96-4F91-48D4-8154-E420221DA3DE
Hampaturi,DB773258-32C6-4627-8036-E7023C9C6CB1
Hampaturi,DB773258-32C6-4627-8036-E7023C9C6CB1
Hampaturi,2BA6CA9C-49C7-4D14-A6DC-FC54CB0633E2
Hampaturi,2BA6CA9C-49C7-4D14-A6DC-FC54CB0633E2
45833,D22EDCBB-FB1D-44F1-AABF-127A23640B59
45833,D22EDCBB-FB1D-44F1-AABF-127A23640B59
45833,4B49A51A-F70D-428C-AA66-425F5E90B7F4
45833,4B49A51A-F70D-428C-AA66-425F5E90B7F4
45833,BC0DE9BA-4606-4629-8841-748536CC7C1C
45833,BC0DE9BA-4606-4629-8841-748536CC7C1C
45833,ED2FB94E-578A-4327-956D-8CCD5729E8DB
45833,ED2FB94E-578A-4327-956D-8CCD5729E8DB
45833,19BCA093-4ED7-41C6-9A17-BC39E88B2849
45833,19BCA093-4ED7-41C6-9A17-BC39E88B2849
45833,F1AA1FDB-951D-4252-9497-E4D322E24654
45833,F1AA1FDB-951D-4252-9497-E4D322E24654
45833,4636826D-7BA9-4CA1-B35C-FC47577C6039
45833,4636826D-7BA9-4CA1-B35C-FC47577C6039
45833,4636826D-7BA9-4CA1-B35C-FC47577C6039
45833,4636826D-7BA9-4CA1-B35C-FC47577C6039
45833,4636826D-7BA9-4CA1-B35C-FC47577C6039
45833,F1E412FE-F045-45AD-B713-FEE067C8C3FB
45833,F1E412FE-F045-45AD-B713-FEE067C8C3FB
45833,F1E412FE-F045-45AD-B713-FEE067C8C3FB
45833,F1E412FE-F045-45AD-B713-FEE067C8C3FB
45833,F1E412FE-F045-45AD-B713-FEE067C8C3FB
NevadaFatic,308A2845-5F02-4EED-8D0B-117F16826136
NevadaFatic,308A2845-5F02-4EED-8D0B-117F16826136
NevadaFatic,188D8FE4-E987-4535-ACE0-A15787CFDCB4
NevadaFatic,188D8FE4-E987-4535-ACE0-A15787CFDCB4
NevadaFatic,389E7593-CC0B-4F59-B499-BEAB073DA6D1
NevadaFatic,389E7593-CC0B-4F59-B499-BEAB073DA6D1
Lirios,8C2B8A6B-9081-41B5-BB99-691AC7FA9CFA
Lirios,8C2B8A6B-9081-41B5-BB99-691AC7FA9CFA
Lirios,6D727508-6A16-4C97-9035-70AF8E862FC4
Lirios,6D727508-6A16-4C97-9035-70AF8E862FC4
Lirios,09FA9EF5-FF6F-4AB4-BB05-7CB3E065AFB4
Lirios,09FA9EF5-FF6F-4AB4-BB05-7CB3E065AFB4
Lirios,19BC72F6-81F4-4DB1-9246-7DC028689187
Lirios,19BC72F6-81F4-4DB1-9246-7DC028689187
Lirios,CFB0F9AF-E1B7-47C3-8DEA-99226EEF3A55
Lirios,CFB0F9AF-E1B7-47C3-8DEA-99226EEF3A55
Lirios,A3B9E6C6-A795-448F-B102-BBB6A11995B5
Lirios,A3B9E6C6-A795-448F-B102-BBB6A11995B5
Lirios,87BE9D6F-0F32-4342-B655-BE0C973DE75D
Lirios,87BE9D6F-0F32-4342-B655-BE0C973DE75D
Lirios,A5C869E5-699C-49A4-A949-D4F01F0233DF
Lirios,A5C869E5-699C-49A4-A949-D4F01F0233DF
Lirios,84A7E89E-DDD1-4A31-AE0B-E5C93CB494CA
Lirios,84A7E89E-DDD1-4A31-AE0B-E5C93CB494CA
Pampahasi,B3F1B78D-F166-4904-9748-124A3FB89B2A
Pampahasi,B3F1B78D-F166-4904-9748-124A3FB89B2A
Pampahasi,0B83F5FD-23AF-48F8-B2C3-27DF9DC8433E
Pampahasi,22F5C318-7F10-4202-B660-2875D8A35055
Pampahasi,22F5C318-7F10-4202-B660-2875D8A35055
Pampahasi,46C98136-9A1C-4EF4-9854-288C9860A492
Pampahasi,C9CE5BFE-048E-4B93-9E47-353EE391E773
Pampahasi,C9CE5BFE-048E-4B93-9E47-353EE391E773
Pampahasi,BB8D1981-5917-438C-91E7-59F899B7A15A
Pampahasi,9FC1B25E-FD5A-4682-90FA-77ACDF3B10BD
Pampahasi,8BDFDCD1-2E12-451F-95D6-797227C967BC
Pampahasi,8BDFDCD1-2E12-451F-95D6-797227C967BC
Pampahasi,B856830D-A30F-48B2-A2E6-7C23024E258D
Pampahasi,B856830D-A30F-48B2-A2E6-7C23024E258D
Pampahasi,61B54192-6E48-4158-B65F-7C6A9699D893
Pampahasi,61B54192-6E48-4158-B65F-7C6A9699D893
Pampahasi,DBD4038B-25A4-418F-B841-7F1A9888A4A4
Pampahasi,DBD4038B-25A4-418F-B841-7F1A9888A4A4
Pampahasi,41AA06AC-63CA-4765-943E-8A25430BBB62
Pampahasi,41AA06AC-63CA-4765-943E-8A25430BBB62
Pampahasi,E41BE941-99EF-4A95-81ED-A160A02DE168
Pampahasi,792C85F2-7753-46AF-A277-A5927B5F1CE8
Pampahasi,792C85F2-7753-46AF-A277-A5927B5F1CE8
Pampahasi,8EE53D6A-DAD9-4FC2-9CC1-B09E479229FA
Pampahasi,3A932756-B738-42BC-98BC-B6C49F9FACF7
Pampahasi,6A797E81-3F5B-465D-9EBD-BE1E8C025E92
Pampahasi,E80FC2FC-0C57-40BC-BC31-DC9B20C66663
Pampahasi,54A4D9E6-717A-452A-B0C9-F546D4E55DFA
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,0ED84E65-8391-423D-A16D-0B8ED05815B1
Milluni,72A006A0-2C8E-473D-93BF-198DB93F586C
Milluni,72A006A0-2C8E-473D-93BF-198DB93F586C
Milluni,72A006A0-2C8E-473D-93BF-198DB93F586C
Milluni,72A006A0-2C8E-473D-93BF-198DB93F586C
Milluni,72A006A0-2C8E-473D-93BF-198DB93F586C
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,D852C1AE-AB01-464A-BF87-1BC0B3C443EA
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,09771A1B-4E85-488B-9867-25A81F7576B7
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,D4FF1050-8FEB-456D-9A17-2E7D8273B255
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1585FA85-73E3-454E-A6E5-342A1AC8DECF
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,1D0FC6C1-5C9D-4978-B196-36A5CE2AE67D
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,C6CBD7D0-6AB5-426E-9CA1-3BDCF2AFB51B
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,DFA7AB8A-2AD1-49F0-8315-41990D3402A9
Milluni,F993D8AE-5BEA-4A70-BE26-42602F2F99C3
Milluni,F993D8AE-5BEA-4A70-BE26-42602F2F99C3
Milluni,F993D8AE-5BEA-4A70-BE26-42602F2F99C3
Milluni,F993D8AE-5BEA-4A70-BE26-42602F2F99C3
Milluni,F993D8AE-5BEA-4A70-BE26-42602F2F99C3
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,E427C955-2D5A-4DB1-98DA-521D4C1C207D
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,22CC409D-8BAD-4E49-A845-62BE8F4E23E8
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,787C6E8C-74F6-4EBF-9833-6D412D1E27B4
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,0DD01871-40B4-48C1-B607-7126CAC94785
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,BBF167BE-2319-4105-8427-7A050D395B8A
Milluni,AA956123-13FC-4BD3-A5B7-7E4EE322F396
Milluni,AA956123-13FC-4BD3-A5B7-7E4EE322F396
Milluni,AA956123-13FC-4BD3-A5B7-7E4EE322F396
Milluni,AA956123-13FC-4BD3-A5B7-7E4EE322F396
Milluni,AA956123-13FC-4BD3-A5B7-7E4EE322F396
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,32E190E2-93EB-4E45-9030-89F6E3DB5764
Milluni,BD28492C-440B-4EDF-A37B-90BC0127AC2E
Milluni,BD28492C-440B-4EDF-A37B-90BC0127AC2E
